Date,Open,High,Low,Close,Volume,month,is_roll_switch,daily_change,typical_change,roll_gap,cum_adjustment,Adj_Close_Futures,futures_ret
2003-12-22,248.0,248.0,246.0,246.25,40115,12,False,-3.0,-1.375,0.0,-27.125,219.125,-0.013505908835115377
2003-12-23,245.0,245.5,243.5,243.75,97419,12,False,-2.5,-5.5,0.0,-27.125,216.625,-0.01140901312036513
2003-12-24,229.0,238.5,229.0,235.75,62585,12,False,-8.0,0.75,0.0,-27.125,208.625,-0.03693017888055394
2003-12-26,234.0,240.5,232.75,239.75,39987,12,False,4.0,-2.5,0.0,-27.125,212.625,0.019173157579388755
2003-12-29,241.0,244.0,239.5,242.75,1127,12,False,3.0,1.125,0.0,-27.125,215.625,0.014109347442680775
2003-12-30,240.5,242.25,240.5,241.0,1127,12,False,-1.75,4.0,0.0,-27.125,213.875,-0.008115942028985468
2003-12-31,240.5,246.0,240.5,246.0,109,12,False,5.0,2.75,0.0,-27.125,218.875,0.02337814143775563
2004-01-02,246.0,247.0,245.75,253.25,745,1,False,7.25,2.375,0.0,-27.125,226.125,0.03312392918332385
2004-01-05,252.0,253.0,250.5,253.0,513,1,False,-0.25,2.875,0.0,-27.125,225.875,-0.001105583195135429
2004-01-06,252.75,254.25,252.5,251.5,580,1,False,-1.5,-0.875,0.0,-27.125,224.375,-0.006640841173215284
2004-01-07,251.0,251.75,250.75,250.0,617,1,False,-1.5,0.125,0.0,-27.125,222.875,-0.006685236768802283
2004-01-08,249.75,249.75,248.5,251.75,421,1,False,1.75,-1.125,0.0,-27.125,224.625,0.007851934941110583
2004-01-09,251.25,252.75,251.25,251.0,481,1,False,-0.75,8.125,0.0,-27.125,223.875,-0.0033388981636059967
2004-01-12,251.0,251.0,249.25,265.5,1760,1,False,14.5,1.125,0.0,-27.125,238.375,0.06476828587381345
2004-01-13,263.75,265.5,263.75,268.5,1006,1,False,3.0,7.375,0.0,-27.125,241.375,0.012585212375458843
2004-01-14,268.0,268.0,266.5,268.75,849,1,False,0.25,1.5,0.0,-27.125,241.625,0.0010357327809424888
2004-01-15,268.0,268.5,267.75,268.75,1287,1,False,0.0,2.0,0.0,-27.125,241.625,0.0
2004-01-16,268.5,268.5,266.5,272.5,801,1,False,3.75,1.375,0.0,-27.125,245.375,0.015519917227108104
2004-01-20,272.0,272.0,270.75,275.25,674,1,False,2.75,2.875,0.0,-27.125,248.125,0.011207335710647026
2004-01-21,274.75,274.75,273.5,277.25,1671,1,False,2.0,0.75,0.0,-27.125,250.125,0.008060453400503764
2004-01-22,277.5,278.5,276.25,276.0,1016,1,False,-1.25,1.5,0.0,-27.125,248.875,-0.004997501249375258
2004-01-23,275.0,275.25,273.25,277.0,745,1,False,1.0,1.5,0.0,-27.125,249.875,0.004018081366147674
2004-01-26,276.25,279.5,276.25,281.25,626,1,False,4.25,-2.0,0.0,-27.125,254.125,0.017008504252125967
2004-01-27,281.0,281.0,279.75,276.25,1828,1,False,-5.0,-0.625,0.0,-27.125,249.125,-0.019675356615838635
2004-01-28,276.0,276.0,272.0,270.75,887,1,False,-5.5,-2.875,0.0,-27.125,243.625,-0.022077270446562935
2004-01-29,269.75,270.75,269.75,270.0,813,1,False,-0.75,0.375,0.0,-27.125,242.875,-0.0030785017957927208
2004-01-30,270.25,272.25,270.25,276.25,1030,1,False,6.25,-2.875,0.0,-27.125,249.125,0.025733401955738477
2004-02-02,274.75,275.5,273.25,271.25,789,2,False,-5.0,4.0,0.0,-27.125,244.125,-0.02007024586051176
2004-02-03,271.5,272.0,270.75,273.0,368,2,False,1.75,-3.875,0.0,-27.125,245.875,0.007168458781362075
2004-02-04,273.25,273.75,273.25,270.25,592,2,False,-2.75,3.375,0.0,-27.125,243.125,-0.011184544992374201
2004-02-05,270.25,271.0,269.75,275.25,1045,2,False,5.0,0.5,0.0,-27.125,248.125,0.020565552699228773
2004-02-06,275.0,277.75,274.75,279.0,2383,2,False,3.75,5.125,0.0,-27.125,251.875,0.015113350125944613
2004-02-09,276.5,276.5,273.5,284.25,1232,2,False,5.25,-0.25,0.0,-27.125,257.125,0.0208436724565757
2004-02-10,284.0,284.75,283.5,280.0,976,2,False,-4.25,4.75,0.0,-27.125,252.875,-0.016528925619834656
2004-02-11,279.75,280.5,278.75,284.25,431,2,False,4.25,-3.625,0.0,-27.125,257.125,0.01680672268907557
2004-02-12,284.0,285.75,284.0,281.25,410,2,False,-3.0,2.75,0.0,-27.125,254.125,-0.011667476908118646
2004-02-13,281.25,281.5,279.25,282.5,723,2,False,1.25,-0.75,0.0,-27.125,255.375,0.004918839153959631
2004-02-17,282.5,285.25,282.5,284.0,454,2,False,1.5,-1.5,0.0,-27.125,256.875,0.005873715124816492
2004-02-18,284.0,284.0,283.0,279.75,1171,2,False,-4.25,3.25,0.0,-27.125,252.625,-0.016545012165450124
2004-02-19,279.75,280.5,279.5,284.75,1180,2,False,5.0,-2.125,0.0,-27.125,257.625,0.019792182088075316
2004-02-20,284.25,286.75,284.0,284.75,743,2,False,0.0,3.75,0.0,-27.125,257.625,0.0
2004-02-23,285.5,288.25,285.5,287.25,249,2,False,2.5,1.75,0.0,-27.125,260.125,0.009704027171276053
2004-02-24,287.25,287.25,285.5,290.75,501,2,False,3.5,1.75,0.0,-27.125,263.625,0.013455069678039333
2004-02-25,290.0,294.0,290.0,291.75,187,2,False,1.0,3.875,0.0,-27.125,264.625,0.003793266951161778
2004-02-26,291.25,292.0,291.0,296.0,642,2,False,4.25,0.625,0.0,-27.125,268.875,0.01606046291922536
2004-02-27,295.75,295.75,294.0,296.25,52,2,False,0.25,2.0,0.0,-27.125,269.125,0.0009298000929800487
2004-03-01,296.0,298.0,296.0,296.0,63,3,True,-0.25,-3.125,2.875,-30.0,266.0,-0.011611704598235018
2004-03-02,296.0,296.0,295.5,289.5,500,3,False,-6.5,0.375,0.0,-30.0,259.5,-0.024436090225563922
2004-03-03,288.0,290.0,287.0,290.5,220,3,False,1.0,-3.125,0.0,-30.0,260.5,0.003853564547206201
2004-03-04,291.0,292.5,290.5,290.75,44,3,False,0.25,0.375,0.0,-30.0,260.75,0.0009596928982724684
2004-03-05,291.25,291.25,291.25,290.5,138,3,False,-0.25,-1.875,0.0,-30.0,260.5,-0.0009587727708533222
2004-03-08,289.25,289.25,287.5,286.5,56,3,False,-4.0,4.125,0.0,-30.0,256.5,-0.015355086372360827
2004-03-09,286.5,286.5,286.5,295.0,17,3,False,8.5,-3.625,0.0,-30.0,265.0,0.033138401559454245
2004-03-10,295.0,296.25,295.0,291.75,10,3,False,-3.25,4.875,0.0,-30.0,261.75,-0.01226415094339628
2004-03-11,293.5,293.75,293.5,293.0,45,3,False,1.25,-0.375,0.0,-30.0,263.0,0.0047755491881567025
2004-03-12,294.25,294.5,294.25,295.5,619,3,False,2.5,6.625,0.0,-30.0,265.5,0.009505703422053147
2004-03-15,300.25,304.25,300.25,307.5,504,3,False,12.0,0.125,0.0,-30.0,277.5,0.04519774011299438
2004-03-16,307.0,307.25,306.5,305.25,681,3,False,-2.25,7.5,0.0,-30.0,275.25,-0.008108108108108136
2004-03-17,305.25,307.0,303.75,308.25,1003,3,False,3.0,0.75,0.0,-30.0,278.25,0.01089918256130784
2004-03-18,308.0,309.5,307.5,312.0,871,3,False,3.75,1.5,0.0,-30.0,282.0,0.013477088948786964
2004-03-19,311.75,312.0,310.75,312.0,1413,3,False,0.0,5.125,0.0,-30.0,282.0,0.0
2004-03-22,313.25,315.75,313.25,318.5,852,3,False,6.5,-1.375,0.0,-30.0,288.5,0.023049645390070816
2004-03-23,318.0,318.0,316.25,315.75,772,3,False,-2.75,0.125,0.0,-30.0,285.75,-0.00953206239168114
